 12/18/2021 08:46:31 PM - Request Error, reqId: -1, Error Cause: Market data farm connection is OK:usfarm.nj (ERROR)
NoneType: None
 12/18/2021 08:46:31 PM - Request Error, reqId: -1, Error Cause: Market data farm connection is OK:cashfarm (ERROR)
NoneType: None
 12/18/2021 08:46:31 PM - Request Error, reqId: -1, Error Cause: Market data farm connection is OK:usfarm (ERROR)
NoneType: None
 12/18/2021 08:46:31 PM - Request Error, reqId: -1, Error Cause: HMDS data farm connection is OK:ushmds (ERROR)
NoneType: None
 12/18/2021 08:46:31 PM - Request Error, reqId: -1, Error Cause: Sec-def data farm connection is OK:secdefil (ERROR)
NoneType: None
 12/18/2021 08:46:32 PM - Action: scannerDataEnd, reqId: 0, Result length: 20, Result: ['SPRB', 'GNFT', 'BLPH', 'AUID', 'IREN', 'GLTO', 'ARQQ', 'CRKN', 'SNCE', 'INZY', 'EVTL', 'UEPS', 'AMC', 'TUFN', 'NVTA', 'INTG', 'ROIV', 'FORG', 'YCBD', 'ORIC'], Previous result length: 0, Previous result: [] (DEBUG)
 12/18/2021 08:46:32 PM - Action: historicalData, reqId: 1, Timeframe index: 0, Timeframe:1 min, Ticker: SPRB (DEBUG)
12/18/2021 09:29:18 PM - Action: historicalData, reqId: 31, Timeframe index: 1, Timeframe:5 mins, Ticker: EVTL (DEBUG)
12/18/2021 09:29:18 PM - Action: historicalData, reqId: 32, Timeframe index: 1, Timeframe:5 mins, Ticker: UEPS (DEBUG)
12/18/2021 09:29:18 PM - Action: historicalData, reqId: 33, Timeframe index: 1, Timeframe:5 mins, Ticker: AMC (DEBUG)
12/18/2021 09:29:18 PM - Action: historicalData, reqId: 34, Timeframe index: 1, Timeframe:5 mins, Ticker: TUFN (DEBUG)
12/18/2021 09:29:18 PM - Action: historicalData, reqId: 35, Timeframe index: 1, Timeframe:5 mins, Ticker: NVTA (DEBUG)
12/18/2021 09:29:18 PM - Action: historicalData, reqId: 36, Timeframe index: 1, Timeframe:5 mins, Ticker: INTG (DEBUG)
12/18/2021 09:29:18 PM - Action: historicalData, reqId: 37, Timeframe index: 1, Timeframe:5 mins, Ticker: ROIV (DEBUG)
12/18/2021 09:29:18 PM - Action: historicalData, reqId: 38, Timeframe index: 1, Timeframe:5 mins, Ticker: FORG (DEBUG)
12/18/2021 09:29:18 PM - Action: historicalData, reqId: 39, Timeframe index: 1, Timeframe:5 mins, Ticker: YCBD (DEBUG)
12/18/2021 09:29:18 PM - Action: historicalData, reqId: 40, Timeframe index: 1, Timeframe:5 mins, Ticker: ORIC (DEBUG)
12/18/2021 09:29:19 PM - Action: historicalDataEnd, reqId: 1, Timeframe index: 0, Rank: 0, Ticker: SPRB (DEBUG)
12/18/2021 09:29:19 PM - Action: historicalDataEnd, reqId: 2, Timeframe index: 0, Rank: 1, Ticker: GNFT (DEBUG)
12/18/2021 09:29:19 PM - Action: historicalDataEnd, reqId: 3, Timeframe index: 0, Rank: 2, Ticker: BLPH (DEBUG)
12/18/2021 09:29:19 PM - Action: historicalDataEnd, reqId: 4, Timeframe index: 0, Rank: 3, Ticker: AUID (DEBUG)
12/18/2021 09:29:19 PM - Action: historicalDataEnd, reqId: 5, Timeframe index: 0, Rank: 4, Ticker: IREN (DEBUG)
12/18/2021 09:29:19 PM - Action: historicalDataEnd, reqId: 6, Timeframe index: 0, Rank: 5, Ticker: GLTO (DEBUG)
12/18/2021 09:29:19 PM - Action: historicalDataEnd, reqId: 7, Timeframe index: 0, Rank: 6, Ticker: ARQQ (DEBUG)
12/18/2021 09:29:19 PM - Action: historicalDataEnd, reqId: 9, Timeframe index: 0, Rank: 8, Ticker: SNCE (DEBUG)
12/18/2021 09:29:19 PM - Action: historicalDataEnd, reqId: 8, Timeframe index: 0, Rank: 7, Ticker: CRKN (DEBUG)
12/18/2021 09:29:19 PM - Action: historicalDataEnd, reqId: 11, Timeframe index: 0, Rank: 10, Ticker: EVTL (DEBUG)
12/18/2021 09:29:20 PM - Action: historicalDataEnd, reqId: 12, Timeframe index: 0, Rank: 11, Ticker: UEPS (DEBUG)
12/18/2021 09:29:20 PM - Action: historicalDataEnd, reqId: 10, Timeframe index: 0, Rank: 9, Ticker: INZY (DEBUG)
12/18/2021 09:29:20 PM - Action: historicalDataEnd, reqId: 13, Timeframe index: 0, Rank: 12, Ticker: AMC (DEBUG)
12/18/2021 09:29:20 PM - Action: historicalDataEnd, reqId: 14, Timeframe index: 0, Rank: 13, Ticker: TUFN (DEBUG)
12/18/2021 09:29:20 PM - Action: historicalDataEnd, reqId: 15, Timeframe index: 0, Rank: 14, Ticker: NVTA (DEBUG)
12/18/2021 09:29:20 PM - Action: historicalDataEnd, reqId: 16, Timeframe index: 0, Rank: 15, Ticker: INTG (DEBUG)
12/18/2021 09:29:20 PM - Action: historicalDataEnd, reqId: 17, Timeframe index: 0, Rank: 16, Ticker: ROIV (DEBUG)
12/18/2021 09:29:20 PM - Action: historicalDataEnd, reqId: 18, Timeframe index: 0, Rank: 17, Ticker: FORG (DEBUG)
12/18/2021 09:29:20 PM - Action: historicalDataEnd, reqId: 21, Timeframe index: 1, Rank: 0, Ticker: SPRB (DEBUG)
12/18/2021 09:29:20 PM - Action: historicalDataEnd, reqId: 22, Timeframe index: 1, Rank: 1, Ticker: GNFT (DEBUG)
12/18/2021 09:29:20 PM - Action: historicalDataEnd, reqId: 19, Timeframe index: 0, Rank: 18, Ticker: YCBD (DEBUG)
12/18/2021 09:29:21 PM - Action: historicalDataEnd, reqId: 20, Timeframe index: 0, Rank: 19, Ticker: ORIC (DEBUG)
12/18/2021 09:29:21 PM - Action: historicalDataEnd, reqId: 23, Timeframe index: 1, Rank: 2, Ticker: BLPH (DEBUG)
12/18/2021 09:29:21 PM - Action: historicalDataEnd, reqId: 25, Timeframe index: 1, Rank: 4, Ticker: IREN (DEBUG)
12/18/2021 09:29:21 PM - Action: historicalDataEnd, reqId: 24, Timeframe index: 1, Rank: 3, Ticker: AUID (DEBUG)
12/18/2021 09:29:21 PM - Action: historicalDataEnd, reqId: 26, Timeframe index: 1, Rank: 5, Ticker: GLTO (DEBUG)
12/18/2021 09:29:21 PM - Action: historicalDataEnd, reqId: 29, Timeframe index: 1, Rank: 8, Ticker: SNCE (DEBUG)
12/18/2021 09:29:21 PM - Action: historicalDataEnd, reqId: 27, Timeframe index: 1, Rank: 6, Ticker: ARQQ (DEBUG)
12/18/2021 09:29:21 PM - Action: historicalDataEnd, reqId: 28, Timeframe index: 1, Rank: 7, Ticker: CRKN (DEBUG)
12/18/2021 09:29:21 PM - Action: historicalDataEnd, reqId: 30, Timeframe index: 1, Rank: 9, Ticker: INZY (DEBUG)
12/18/2021 09:29:21 PM - Action: historicalDataEnd, reqId: 31, Timeframe index: 1, Rank: 10, Ticker: EVTL (DEBUG)
12/18/2021 09:29:21 PM - Action: historicalDataEnd, reqId: 32, Timeframe index: 1, Rank: 11, Ticker: UEPS (DEBUG)
12/18/2021 09:29:21 PM - Action: historicalDataEnd, reqId: 33, Timeframe index: 1, Rank: 12, Ticker: AMC (DEBUG)
12/18/2021 09:29:21 PM - Action: historicalDataEnd, reqId: 34, Timeframe index: 1, Rank: 13, Ticker: TUFN (DEBUG)
12/18/2021 09:29:21 PM - Action: historicalDataEnd, reqId: 36, Timeframe index: 1, Rank: 15, Ticker: INTG (DEBUG)
12/18/2021 09:29:21 PM - Action: historicalDataEnd, reqId: 35, Timeframe index: 1, Rank: 14, Ticker: NVTA (DEBUG)
12/18/2021 09:29:21 PM - Action: historicalDataEnd, reqId: 37, Timeframe index: 1, Rank: 16, Ticker: ROIV (DEBUG)
12/18/2021 09:29:21 PM - Action: historicalDataEnd, reqId: 38, Timeframe index: 1, Rank: 17, Ticker: FORG (DEBUG)
12/18/2021 09:29:21 PM - Action: historicalDataEnd, reqId: 39, Timeframe index: 1, Rank: 18, Ticker: YCBD (DEBUG)
12/18/2021 09:29:21 PM - Action: historicalDataEnd, reqId: 40, Timeframe index: 1, Rank: 19, Ticker: ORIC (DEBUG)
12/18/2021 09:29:21 PM - Completed! (DEBUG)
12/18/2021 09:29:51 PM - Action: scannerDataEnd, reqId: 0, Result length: 20, Result: ['SPRB', 'GNFT', 'BLPH', 'AUID', 'IREN', 'GLTO', 'ARQQ', 'CRKN', 'SNCE', 'INZY', 'EVTL', 'UEPS', 'AMC', 'TUFN', 'NVTA', 'INTG', 'ROIV', 'FORG', 'YCBD', 'ORIC'], Previous result length: 0, Previous result: [] (DEBUG)
12/18/2021 09:29:51 PM - Action: historicalData, reqId: 1, Timeframe index: 0, Timeframe:1 min, Ticker: SPRB (DEBUG)
12/18/2021 09:29:51 PM - Action: historicalData, reqId: 2, Timeframe index: 0, Timeframe:1 min, Ticker: GNFT (DEBUG)
12/18/2021 09:29:51 PM - Action: historicalData, reqId: 3, Timeframe index: 0, Timeframe:1 min, Ticker: BLPH (DEBUG)
12/18/2021 09:29:51 PM - Action: historicalData, reqId: 4, Timeframe index: 0, Timeframe:1 min, Ticker: AUID (DEBUG)
12/18/2021 09:29:51 PM - Action: historicalData, reqId: 5, Timeframe index: 0, Timeframe:1 min, Ticker: IREN (DEBUG)
12/18/2021 09:29:51 PM - Action: historicalData, reqId: 6, Timeframe index: 0, Timeframe:1 min, Ticker: GLTO (DEBUG)
12/18/2021 09:29:51 PM - Action: historicalData, reqId: 7, Timeframe index: 0, Timeframe:1 min, Ticker: ARQQ (DEBUG)
12/18/2021 09:29:51 PM - Action: historicalData, reqId: 8, Timeframe index: 0, Timeframe:1 min, Ticker: CRKN (DEBUG)
12/18/2021 09:29:51 PM - Action: historicalData, reqId: 9, Timeframe index: 0, Timeframe:1 min, Ticker: SNCE (DEBUG)
12/18/2021 09:29:51 PM - Action: historicalData, reqId: 10, Timeframe index: 0, Timeframe:1 min, Ticker: INZY (DEBUG)
12/18/2021 09:29:51 PM - Action: historicalData, reqId: 11, Timeframe index: 0, Timeframe:1 min, Ticker: EVTL (DEBUG)
12/18/2021 09:29:51 PM - Action: historicalData, reqId: 12, Timeframe index: 0, Timeframe:1 min, Ticker: UEPS (DEBUG)
12/18/2021 09:29:51 PM - Action: historicalData, reqId: 13, Timeframe index: 0, Timeframe:1 min, Ticker: AMC (DEBUG)
12/18/2021 09:29:51 PM - Action: historicalData, reqId: 14, Timeframe index: 0, Timeframe:1 min, Ticker: TUFN (DEBUG)
12/18/2021 09:29:51 PM - Action: historicalData, reqId: 15, Timeframe index: 0, Timeframe:1 min, Ticker: NVTA (DEBUG)
12/18/2021 09:29:51 PM - Action: historicalData, reqId: 16, Timeframe index: 0, Timeframe:1 min, Ticker: INTG (DEBUG)
12/18/2021 09:29:51 PM - Action: historicalData, reqId: 17, Timeframe index: 0, Timeframe:1 min, Ticker: ROIV (DEBUG)
12/18/2021 09:29:51 PM - Action: historicalData, reqId: 18, Timeframe index: 0, Timeframe:1 min, Ticker: FORG (DEBUG)
12/18/2021 09:29:51 PM - Action: historicalData, reqId: 19, Timeframe index: 0, Timeframe:1 min, Ticker: YCBD (DEBUG)
12/18/2021 09:29:51 PM - Action: historicalData, reqId: 20, Timeframe index: 0, Timeframe:1 min, Ticker: ORIC (DEBUG)
12/18/2021 09:29:51 PM - Action: historicalData, reqId: 21, Timeframe index: 1, Timeframe:5 mins, Ticker: SPRB (DEBUG)
12/18/2021 09:29:51 PM - Action: historicalData, reqId: 22, Timeframe index: 1, Timeframe:5 mins, Ticker: GNFT (DEBUG)
12/18/2021 09:29:51 PM - Action: historicalData, reqId: 23, Timeframe index: 1, Timeframe:5 mins, Ticker: BLPH (DEBUG)
12/18/2021 09:29:51 PM - Action: historicalData, reqId: 24, Timeframe index: 1, Timeframe:5 mins, Ticker: AUID (DEBUG)
12/18/2021 09:29:51 PM - Action: historicalData, reqId: 25, Timeframe index: 1, Timeframe:5 mins, Ticker: IREN (DEBUG)
12/18/2021 09:29:51 PM - Action: historicalData, reqId: 26, Timeframe index: 1, Timeframe:5 mins, Ticker: GLTO (DEBUG)
12/18/2021 09:29:51 PM - Action: historicalData, reqId: 27, Timeframe index: 1, Timeframe:5 mins, Ticker: ARQQ (DEBUG)
12/18/2021 09:29:51 PM - Action: historicalData, reqId: 28, Timeframe index: 1, Timeframe:5 mins, Ticker: CRKN (DEBUG)
12/18/2021 09:29:51 PM - Action: historicalData, reqId: 29, Timeframe index: 1, Timeframe:5 mins, Ticker: SNCE (DEBUG)
12/18/2021 09:29:51 PM - Action: historicalData, reqId: 30, Timeframe index: 1, Timeframe:5 mins, Ticker: INZY (DEBUG)
12/18/2021 09:29:51 PM - Action: historicalData, reqId: 31, Timeframe index: 1, Timeframe:5 mins, Ticker: EVTL (DEBUG)
12/18/2021 09:29:51 PM - Action: historicalData, reqId: 32, Timeframe index: 1, Timeframe:5 mins, Ticker: UEPS (DEBUG)
12/18/2021 09:29:51 PM - Action: historicalData, reqId: 33, Timeframe index: 1, Timeframe:5 mins, Ticker: AMC (DEBUG)
12/18/2021 09:29:51 PM - Action: historicalData, reqId: 34, Timeframe index: 1, Timeframe:5 mins, Ticker: TUFN (DEBUG)
12/18/2021 09:29:51 PM - Action: historicalData, reqId: 35, Timeframe index: 1, Timeframe:5 mins, Ticker: NVTA (DEBUG)
12/18/2021 09:29:51 PM - Action: historicalData, reqId: 36, Timeframe index: 1, Timeframe:5 mins, Ticker: INTG (DEBUG)
12/18/2021 09:29:51 PM - Action: historicalData, reqId: 37, Timeframe index: 1, Timeframe:5 mins, Ticker: ROIV (DEBUG)
12/18/2021 09:29:51 PM - Action: historicalData, reqId: 38, Timeframe index: 1, Timeframe:5 mins, Ticker: FORG (DEBUG)
12/18/2021 09:29:51 PM - Action: historicalData, reqId: 39, Timeframe index: 1, Timeframe:5 mins, Ticker: YCBD (DEBUG)
12/18/2021 09:29:51 PM - Action: historicalData, reqId: 40, Timeframe index: 1, Timeframe:5 mins, Ticker: ORIC (DEBUG)
12/18/2021 09:29:52 PM - Action: historicalDataEnd, reqId: 1, Timeframe index: 0, Rank: 0, Ticker: SPRB (DEBUG)
12/18/2021 09:29:52 PM - Action: historicalDataEnd, reqId: 2, Timeframe index: 0, Rank: 1, Ticker: GNFT (DEBUG)
12/18/2021 09:29:53 PM - Action: historicalDataEnd, reqId: 3, Timeframe index: 0, Rank: 2, Ticker: BLPH (DEBUG)
12/18/2021 09:29:53 PM - Action: historicalDataEnd, reqId: 5, Timeframe index: 0, Rank: 4, Ticker: IREN (DEBUG)
12/18/2021 09:29:53 PM - Action: historicalDataEnd, reqId: 4, Timeframe index: 0, Rank: 3, Ticker: AUID (DEBUG)
12/18/2021 09:29:53 PM - Action: historicalDataEnd, reqId: 6, Timeframe index: 0, Rank: 5, Ticker: GLTO (DEBUG)
12/18/2021 09:30:01 PM - Action: historicalDataEnd, reqId: 7, Timeframe index: 0, Rank: 6, Ticker: ARQQ (DEBUG)
12/18/2021 09:30:01 PM - Action: historicalDataEnd, reqId: 9, Timeframe index: 0, Rank: 8, Ticker: SNCE (DEBUG)
12/18/2021 09:30:01 PM - Action: historicalDataEnd, reqId: 10, Timeframe index: 0, Rank: 9, Ticker: INZY (DEBUG)
12/18/2021 09:30:01 PM - Action: historicalDataEnd, reqId: 11, Timeframe index: 0, Rank: 10, Ticker: EVTL (DEBUG)
12/18/2021 09:30:01 PM - Action: historicalDataEnd, reqId: 12, Timeframe index: 0, Rank: 11, Ticker: UEPS (DEBUG)
12/18/2021 09:30:01 PM - Action: historicalDataEnd, reqId: 13, Timeframe index: 0, Rank: 12, Ticker: AMC (DEBUG)
12/18/2021 09:30:01 PM - Action: historicalDataEnd, reqId: 8, Timeframe index: 0, Rank: 7, Ticker: CRKN (DEBUG)
12/18/2021 09:30:02 PM - Action: historicalDataEnd, reqId: 14, Timeframe index: 0, Rank: 13, Ticker: TUFN (DEBUG)
12/18/2021 09:30:02 PM - Action: historicalDataEnd, reqId: 15, Timeframe index: 0, Rank: 14, Ticker: NVTA (DEBUG)
12/18/2021 09:30:04 PM - Action: historicalDataEnd, reqId: 16, Timeframe index: 0, Rank: 15, Ticker: INTG (DEBUG)
12/18/2021 09:30:05 PM - Action: historicalDataEnd, reqId: 17, Timeframe index: 0, Rank: 16, Ticker: ROIV (DEBUG)
12/18/2021 09:30:05 PM - Action: historicalDataEnd, reqId: 18, Timeframe index: 0, Rank: 17, Ticker: FORG (DEBUG)
12/18/2021 09:30:05 PM - Action: historicalDataEnd, reqId: 19, Timeframe index: 0, Rank: 18, Ticker: YCBD (DEBUG)
12/18/2021 09:30:05 PM - Action: historicalDataEnd, reqId: 21, Timeframe index: 1, Rank: 0, Ticker: SPRB (DEBUG)
12/18/2021 09:30:05 PM - Action: historicalDataEnd, reqId: 22, Timeframe index: 1, Rank: 1, Ticker: GNFT (DEBUG)
12/18/2021 09:30:05 PM - Action: historicalDataEnd, reqId: 23, Timeframe index: 1, Rank: 2, Ticker: BLPH (DEBUG)
12/18/2021 09:30:05 PM - Action: historicalDataEnd, reqId: 24, Timeframe index: 1, Rank: 3, Ticker: AUID (DEBUG)
12/18/2021 09:30:05 PM - Action: historicalDataEnd, reqId: 29, Timeframe index: 1, Rank: 8, Ticker: SNCE (DEBUG)
12/18/2021 09:30:05 PM - Action: historicalDataEnd, reqId: 25, Timeframe index: 1, Rank: 4, Ticker: IREN (DEBUG)
12/18/2021 09:30:05 PM - Action: historicalDataEnd, reqId: 26, Timeframe index: 1, Rank: 5, Ticker: GLTO (DEBUG)
12/18/2021 09:30:05 PM - Action: historicalDataEnd, reqId: 27, Timeframe index: 1, Rank: 6, Ticker: ARQQ (DEBUG)
12/18/2021 09:30:05 PM - Action: historicalDataEnd, reqId: 28, Timeframe index: 1, Rank: 7, Ticker: CRKN (DEBUG)
12/18/2021 09:30:05 PM - Action: historicalDataEnd, reqId: 30, Timeframe index: 1, Rank: 9, Ticker: INZY (DEBUG)
12/18/2021 09:30:06 PM - Action: historicalDataEnd, reqId: 20, Timeframe index: 0, Rank: 19, Ticker: ORIC (DEBUG)
12/18/2021 09:30:06 PM - Action: historicalDataEnd, reqId: 31, Timeframe index: 1, Rank: 10, Ticker: EVTL (DEBUG)
12/18/2021 09:30:06 PM - Action: historicalDataEnd, reqId: 32, Timeframe index: 1, Rank: 11, Ticker: UEPS (DEBUG)
12/18/2021 09:30:06 PM - Action: historicalDataEnd, reqId: 33, Timeframe index: 1, Rank: 12, Ticker: AMC (DEBUG)
12/18/2021 09:30:06 PM - Action: historicalDataEnd, reqId: 34, Timeframe index: 1, Rank: 13, Ticker: TUFN (DEBUG)
12/18/2021 09:30:06 PM - Action: historicalDataEnd, reqId: 35, Timeframe index: 1, Rank: 14, Ticker: NVTA (DEBUG)
12/18/2021 09:30:06 PM - Action: historicalDataEnd, reqId: 36, Timeframe index: 1, Rank: 15, Ticker: INTG (DEBUG)
12/18/2021 09:30:07 PM - Action: historicalDataEnd, reqId: 37, Timeframe index: 1, Rank: 16, Ticker: ROIV (DEBUG)
12/18/2021 09:30:07 PM - Action: historicalDataEnd, reqId: 38, Timeframe index: 1, Rank: 17, Ticker: FORG (DEBUG)
12/18/2021 09:30:07 PM - Action: historicalDataEnd, reqId: 39, Timeframe index: 1, Rank: 18, Ticker: YCBD (DEBUG)
12/18/2021 09:30:08 PM - Action: historicalDataEnd, reqId: 40, Timeframe index: 1, Rank: 19, Ticker: ORIC (DEBUG)
12/18/2021 09:30:08 PM - Completed! (DEBUG)
12/18/2021 09:30:17 PM - Action: scannerDataEnd, reqId: 0, Result length: 20, Result: ['SPRB', 'GNFT', 'BLPH', 'AUID', 'IREN', 'GLTO', 'ARQQ', 'CRKN', 'SNCE', 'INZY', 'EVTL', 'UEPS', 'AMC', 'TUFN', 'NVTA', 'INTG', 'ROIV', 'FORG', 'YCBD', 'ORIC'], Previous result length: 0, Previous result: [] (DEBUG)
12/18/2021 09:30:17 PM - Action: historicalData, reqId: 1, Timeframe index: 0, Timeframe:1 min, Ticker: SPRB (DEBUG)
12/18/2021 09:30:17 PM - Action: historicalData, reqId: 2, Timeframe index: 0, Timeframe:1 min, Ticker: GNFT (DEBUG)
12/18/2021 09:30:17 PM - Action: historicalData, reqId: 3, Timeframe index: 0, Timeframe:1 min, Ticker: BLPH (DEBUG)
12/18/2021 09:30:17 PM - Action: historicalData, reqId: 4, Timeframe index: 0, Timeframe:1 min, Ticker: AUID (DEBUG)
12/18/2021 09:30:17 PM - Action: historicalData, reqId: 5, Timeframe index: 0, Timeframe:1 min, Ticker: IREN (DEBUG)
12/18/2021 09:30:17 PM - Action: historicalData, reqId: 6, Timeframe index: 0, Timeframe:1 min, Ticker: GLTO (DEBUG)
12/18/2021 09:30:17 PM - Action: historicalData, reqId: 7, Timeframe index: 0, Timeframe:1 min, Ticker: ARQQ (DEBUG)
12/18/2021 09:30:17 PM - Action: historicalData, reqId: 8, Timeframe index: 0, Timeframe:1 min, Ticker: CRKN (DEBUG)
12/18/2021 09:30:17 PM - Action: historicalData, reqId: 9, Timeframe index: 0, Timeframe:1 min, Ticker: SNCE (DEBUG)
12/18/2021 09:30:17 PM - Action: historicalData, reqId: 10, Timeframe index: 0, Timeframe:1 min, Ticker: INZY (DEBUG)
12/18/2021 09:30:17 PM - Action: historicalData, reqId: 11, Timeframe index: 0, Timeframe:1 min, Ticker: EVTL (DEBUG)
12/18/2021 09:30:17 PM - Action: historicalData, reqId: 12, Timeframe index: 0, Timeframe:1 min, Ticker: UEPS (DEBUG)
12/18/2021 09:30:17 PM - Action: historicalData, reqId: 13, Timeframe index: 0, Timeframe:1 min, Ticker: AMC (DEBUG)
12/18/2021 09:30:17 PM - Action: historicalData, reqId: 14, Timeframe index: 0, Timeframe:1 min, Ticker: TUFN (DEBUG)
12/18/2021 09:30:17 PM - Action: historicalData, reqId: 15, Timeframe index: 0, Timeframe:1 min, Ticker: NVTA (DEBUG)
12/18/2021 09:30:17 PM - Action: historicalData, reqId: 16, Timeframe index: 0, Timeframe:1 min, Ticker: INTG (DEBUG)
12/18/2021 09:30:17 PM - Action: historicalData, reqId: 17, Timeframe index: 0, Timeframe:1 min, Ticker: ROIV (DEBUG)
12/18/2021 09:30:17 PM - Action: historicalData, reqId: 18, Timeframe index: 0, Timeframe:1 min, Ticker: FORG (DEBUG)
12/18/2021 09:30:17 PM - Action: historicalData, reqId: 19, Timeframe index: 0, Timeframe:1 min, Ticker: YCBD (DEBUG)
12/18/2021 09:30:17 PM - Action: historicalData, reqId: 20, Timeframe index: 0, Timeframe:1 min, Ticker: ORIC (DEBUG)
12/18/2021 09:30:17 PM - Action: historicalData, reqId: 21, Timeframe index: 1, Timeframe:5 mins, Ticker: SPRB (DEBUG)
12/18/2021 09:30:17 PM - Action: historicalData, reqId: 22, Timeframe index: 1, Timeframe:5 mins, Ticker: GNFT (DEBUG)
12/18/2021 09:30:17 PM - Action: historicalData, reqId: 23, Timeframe index: 1, Timeframe:5 mins, Ticker: BLPH (DEBUG)
12/18/2021 09:30:17 PM - Action: historicalData, reqId: 24, Timeframe index: 1, Timeframe:5 mins, Ticker: AUID (DEBUG)
12/18/2021 09:30:17 PM - Action: historicalData, reqId: 25, Timeframe index: 1, Timeframe:5 mins, Ticker: IREN (DEBUG)
12/18/2021 09:30:17 PM - Action: historicalData, reqId: 26, Timeframe index: 1, Timeframe:5 mins, Ticker: GLTO (DEBUG)
12/18/2021 09:30:17 PM - Action: historicalData, reqId: 27, Timeframe index: 1, Timeframe:5 mins, Ticker: ARQQ (DEBUG)
12/18/2021 09:30:17 PM - Action: historicalData, reqId: 28, Timeframe index: 1, Timeframe:5 mins, Ticker: CRKN (DEBUG)
12/18/2021 09:30:17 PM - Action: historicalData, reqId: 29, Timeframe index: 1, Timeframe:5 mins, Ticker: SNCE (DEBUG)
12/18/2021 09:30:17 PM - Action: historicalData, reqId: 30, Timeframe index: 1, Timeframe:5 mins, Ticker: INZY (DEBUG)
12/18/2021 09:30:17 PM - Action: historicalData, reqId: 31, Timeframe index: 1, Timeframe:5 mins, Ticker: EVTL (DEBUG)
12/18/2021 09:30:17 PM - Action: historicalData, reqId: 32, Timeframe index: 1, Timeframe:5 mins, Ticker: UEPS (DEBUG)
12/18/2021 09:30:17 PM - Action: historicalData, reqId: 33, Timeframe index: 1, Timeframe:5 mins, Ticker: AMC (DEBUG)
12/18/2021 09:30:17 PM - Action: historicalData, reqId: 34, Timeframe index: 1, Timeframe:5 mins, Ticker: TUFN (DEBUG)
12/18/2021 09:30:17 PM - Action: historicalData, reqId: 35, Timeframe index: 1, Timeframe:5 mins, Ticker: NVTA (DEBUG)
12/18/2021 09:30:17 PM - Action: historicalData, reqId: 36, Timeframe index: 1, Timeframe:5 mins, Ticker: INTG (DEBUG)
12/18/2021 09:30:17 PM - Action: historicalData, reqId: 37, Timeframe index: 1, Timeframe:5 mins, Ticker: ROIV (DEBUG)
12/18/2021 09:30:17 PM - Action: historicalData, reqId: 38, Timeframe index: 1, Timeframe:5 mins, Ticker: FORG (DEBUG)
12/18/2021 09:30:17 PM - Action: historicalData, reqId: 39, Timeframe index: 1, Timeframe:5 mins, Ticker: YCBD (DEBUG)
12/18/2021 09:30:17 PM - Action: historicalData, reqId: 40, Timeframe index: 1, Timeframe:5 mins, Ticker: ORIC (DEBUG)
12/18/2021 09:30:20 PM - Action: historicalDataEnd, reqId: 1, Timeframe index: 0, Rank: 0, Ticker: SPRB (DEBUG)
12/18/2021 09:30:20 PM - Action: historicalDataEnd, reqId: 2, Timeframe index: 0, Rank: 1, Ticker: GNFT (DEBUG)
12/18/2021 09:30:20 PM - Action: historicalDataEnd, reqId: 3, Timeframe index: 0, Rank: 2, Ticker: BLPH (DEBUG)
12/18/2021 09:30:20 PM - Action: historicalDataEnd, reqId: 5, Timeframe index: 0, Rank: 4, Ticker: IREN (DEBUG)
12/18/2021 09:30:20 PM - Action: historicalDataEnd, reqId: 4, Timeframe index: 0, Rank: 3, Ticker: AUID (DEBUG)
12/18/2021 09:30:31 PM - Action: historicalDataEnd, reqId: 6, Timeframe index: 0, Rank: 5, Ticker: GLTO (DEBUG)
12/18/2021 09:30:31 PM - Action: historicalDataEnd, reqId: 7, Timeframe index: 0, Rank: 6, Ticker: ARQQ (DEBUG)
12/18/2021 09:30:31 PM - Action: historicalDataEnd, reqId: 9, Timeframe index: 0, Rank: 8, Ticker: SNCE (DEBUG)
12/18/2021 09:30:31 PM - Action: historicalDataEnd, reqId: 11, Timeframe index: 0, Rank: 10, Ticker: EVTL (DEBUG)
12/18/2021 09:30:31 PM - Action: historicalDataEnd, reqId: 12, Timeframe index: 0, Rank: 11, Ticker: UEPS (DEBUG)
12/18/2021 09:30:32 PM - Action: historicalDataEnd, reqId: 10, Timeframe index: 0, Rank: 9, Ticker: INZY (DEBUG)
12/18/2021 09:30:32 PM - Action: historicalDataEnd, reqId: 8, Timeframe index: 0, Rank: 7, Ticker: CRKN (DEBUG)
12/18/2021 09:30:32 PM - Action: historicalDataEnd, reqId: 13, Timeframe index: 0, Rank: 12, Ticker: AMC (DEBUG)
12/18/2021 09:30:32 PM - Action: historicalDataEnd, reqId: 14, Timeframe index: 0, Rank: 13, Ticker: TUFN (DEBUG)
12/18/2021 09:30:32 PM - Action: historicalDataEnd, reqId: 15, Timeframe index: 0, Rank: 14, Ticker: NVTA (DEBUG)
12/18/2021 09:30:33 PM - Action: historicalDataEnd, reqId: 16, Timeframe index: 0, Rank: 15, Ticker: INTG (DEBUG)
12/18/2021 09:30:33 PM - Action: historicalDataEnd, reqId: 17, Timeframe index: 0, Rank: 16, Ticker: ROIV (DEBUG)
12/18/2021 09:30:33 PM - Action: historicalDataEnd, reqId: 18, Timeframe index: 0, Rank: 17, Ticker: FORG (DEBUG)
